YEAR,QUARTER,MONTH,UT15_NAME,UT17_NAME,UT20_NAME,GEOGRAPHY,MARKET,COUNTRY,REGION,REVENUE_BUDGET,COST_BUDGET,EXPENSE_BUDGET,BRANCH
2025,4,10,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),EMEA,SPGI Market,SPGI Top,SPGI Region,-27601.02,0.0,0.0,
2025,1,1,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Americas,US Federal Market,U.S. Federal Plan,US Federal Region,-38547.73,0.0,0.0,
2025,3,7,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,-490313.0,0.0,0.0,
2025,2,4,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Americas,US Top Market,U.S. Other Plan,US Top Region,403569.77,0.0,0.0,
2025,4,10,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Americas,US Top Market,U.S. Other Plan,US Top Region,663562.98,0.0,0.0,
2025,1,1,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,-375704.44,0.0,0.0,
2025,2,4,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,-345092.47,0.0,0.0,
2025,4,10,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,-600225.55,0.0,0.0,
2025,4,10,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),EMEA,UKI Market,UK/Ireland Plan,UKI Region,-488563.71,0.0,0.0,
2025,2,4,Data Platform,Data and AI Top (AUO),Data Platform Top Portfolio (AUO),Americas,US National Market,US National Plan,US Northeast Region,-1256603.41,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Security,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,37154.34,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Security,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,19085.9,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Security,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,31374.67,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Security,EMEA,Italy Market,Italy Plan,Italy Region,228784.64,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Security,Japan,Japan Market,Japan Plan,Japan Region,182387.1,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Security,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,451748.25,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Security,EMEA,SPGI Market,SPGI Top,SPGI Region,-11312.0,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Data Security,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,33177.38,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Security,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,318531.86,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Data Security,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,501533.36,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Security,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,1139879.11,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Data Security,Americas,US Top Market,U.S. Other Plan,US Top Region,273234.61,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Data Security,Americas,US Top Market,U.S. Other Plan,US Top Region,598241.3,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Databases,APAC,ASEAN Market,Asean Plan,ASEAN Region,104364.22,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,APAC,ASEAN Market,Asean Plan,ASEAN Region,108124.44,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Databases,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,297933.94,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Databases,Americas,Canadian Market,Canada Plan,Canada Region,301025.1,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Databases,EMEA,France Market,France Plan,France Region,242576.91,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Databases,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,22864.9,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,21624.88,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Databases,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,22749.11,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,57666.37,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,Japan,Japan Market,Japan Plan,Japan Region,648557.83,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,APAC,Korea Market,Korea Plan,Korea Region,4769.52,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Databases,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,1122523.97,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Databases,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,86648.57,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Databases,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,77483.49,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Databases,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,139709.49,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Databases,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",226677.62,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Databases,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",279284.33,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Databases,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",372493.24,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Databases,EMEA,SPGI Market,SPGI Top,SPGI Region,82401.31,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Databases,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,118631.78,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,140918.33,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Databases,Americas,US Top Market,U.S. Other Plan,US Top Region,-927158.61,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Databases,EMEA,UKI Market,UK/Ireland Plan,UKI Region,588504.09,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,EMEA,UKI Market,UK/Ireland Plan,UKI Region,630223.66,0.0,0.0,
2025,1,1,Data Platform,Data Fabric,Databases,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,198.71,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Databases,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,19539.27,0.0,0.0,
2025,2,4,Data Platform,Data Fabric,Databases,Americas,US Industry Market,US Industry Plan,US Industry Region,727254.89,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Databases,Americas,US Industry Market,US Industry Plan,US Industry Region,1031316.31,0.0,0.0,
2025,3,7,Data Platform,Data Fabric,Databases,Americas,US National Market,US National Plan,US Northeast Region,2710244.61,0.0,0.0,
2025,4,10,Data Platform,Data Fabric,Databases,Americas,US National Market,US National Plan,US Northeast Region,2710431.03,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,APAC,ASEAN Market,Asean Plan,ASEAN Region,76947.19,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,441842.96,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,Canadian Market,Canada Plan,Canada Region,63253.36,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,DACH Market,DACH Plan,DACH Region,98684.71,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,DACH Market,DACH Plan,DACH Region,102221.84,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,7899.11,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,9382.85,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,8983.87,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,65504.76,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,Italy Market,Italy Plan,Italy Region,28367.93,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,Italy Market,Italy Plan,Italy Region,23014.71,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Japan,Japan Market,Japan Plan,Japan Region,1550429.29,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,APAC,Korea Market,Korea Plan,Korea Region,39613.45,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,APAC,Korea Market,Korea Plan,Korea Region,29627.23,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,56514.71,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,EMEA,SPGI Market,SPGI Top,SPGI Region,38727.01,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,38210.43,0.0,0.0,
2025,3,7,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,41045.18,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,20356.18,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,19455.1,0.0,0.0,
2025,2,4,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US Top Market,U.S. Other Plan,US Top Region,-16090.5,0.0,0.0,
2025,4,10,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US Industry Market,US Industry Plan,US Industry Region,178210.17,0.0,0.0,
2025,1,1,Automation Platform,Application Development & Integration,Engineering Lifecycle Management,Americas,US National Market,US National Plan,US Northeast Region,752805.63,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,FinOps,APAC,ASEAN Market,Asean Plan,ASEAN Region,908376.42,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,IT Financial Management,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,1671779.13,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",3938179.28,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,IT Financial Management,EMEA,SPGI Market,SPGI Top,SPGI Region,773087.25,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,3216226.12,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,4122352.84,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,IT Financial Management,EMEA,UKI Market,UK/Ireland Plan,UKI Region,7844559.8,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,IT Financial Management,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,1357666.65,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,IT Financial Management,Americas,US National Market,US National Plan,US Northeast Region,27299602.75,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,IT Financial Management,Americas,US National Market,US National Plan,US Northeast Region,26946864.6,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,IT Financial Management,Americas,US National Market,US National Plan,US Northeast Region,28411339.02,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,Canadian Market,Canada Plan,Canada Region,1392576.53,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,France Market,France Plan,France Region,2968449.08,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,842196.0,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,823615.25,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,Italy Market,Italy Plan,Italy Region,782883.04,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,APAC,Korea Market,Korea Plan,Korea Region,101610.37,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,SPGI Market,SPGI Top,SPGI Region,783479.1,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,UKI Market,UK/Ireland Plan,UKI Region,2487775.22,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,EMEA,UKI Market,UK/Ireland Plan,UKI Region,2348944.64,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,3000.0,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Industry Market,US Industry Plan,US Industry Region,1731263.16,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Identity and Access Mgmt,Americas,US Industry Market,US Industry Plan,US Industry Region,1948862.42,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,ASEAN Market,Asean Plan,ASEAN Region,349566.13,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,1419682.03,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,DACH Market,DACH Plan,DACH Region,1595825.1,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,140385.86,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,158591.29,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,229491.37,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,Italy Market,Italy Plan,Italy Region,100775.84,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,506213.72,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,234711.79,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,257157.29,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",2388308.47,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,Americas,US Top Market,U.S. Other Plan,US Top Region,24666052.55,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Infrastructure Lifecycle Management,Americas,US National Market,US National Plan,US Northeast Region,10000.0,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Network Management,APAC,ASEAN Market,Asean Plan,ASEAN Region,22146.62,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Network Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,124573.29,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,127245.02,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,EMEA,France Market,France Plan,France Region,74166.16,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,8727.99,0.0,0.0,
2025,1,1,Automation Platform,Infrastructure Automation,Network Management,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,24553.68,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Network Management,EMEA,SPGI Market,SPGI Top,SPGI Region,846539.82,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Network Management,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,709239.77,0.0,0.0,
2025,4,10,Automation Platform,Infrastructure Automation,Network Management,Americas,US Financial Service Market,U.S. Financial Plan,US Financial Service Region,709239.78,0.0,0.0,
2025,2,4,Automation Platform,Infrastructure Automation,Network Management,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,18756.13,0.0,0.0,
2025,3,7,Automation Platform,Infrastructure Automation,Network Management,Americas,US National Market,US National Plan,US Northeast Region,6772248.61,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Observability Portfolio,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,Australia/New Zealand Region,249340.71,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,Americas,Canadian Market,Canada Plan,Canada Region,482470.7,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,DACH Market,DACH Plan,DACH Region,1646411.15,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,France Market,France Plan,France Region,696249.68,0.0,0.0,
2025,3,7,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,France Market,France Plan,France Region,724943.74,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Observability Portfolio,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,11800.66,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Observability Portfolio,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,18780.63,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,Italy Market,Italy Plan,Italy Region,365631.17,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Observability Portfolio,Japan,Japan Market,Japan Plan,Japan Region,760901.42,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Observability Portfolio,APAC,Korea Market,Korea Plan,Korea Region,43889.14,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Observability Portfolio,APAC,Korea Market,Korea Plan,Korea Region,60524.62,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,812917.42,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Observability Portfolio,EMEA,SPGI Market,SPGI Top,SPGI Region,146029.77,0.0,0.0,
2025,2,4,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US Top Market,U.S. Other Plan,US Top Region,-763478.68,0.0,0.0,
2025,4,10,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,405781.41,0.0,0.0,
2025,1,1,Automation Platform,Technology Business Management,Observability Portfolio,Americas,US Industry Market,US Industry Plan,US Industry Region,994627.76,0.0,0.0,
2025,3,7,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),EMEA,DACH Market,DACH Plan,DACH Region,1737139.53,0.0,0.0,
2025,3,7,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,218982.59,0.0,0.0,
2025,4,10,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,200772.58,0.0,0.0,
2025,4,10,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,305084.02,0.0,0.0,
2025,1,1,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),EMEA,Italy Market,Italy Plan,Italy Region,721496.95,0.0,0.0,
2025,3,7,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),EMEA,Italy Market,Italy Plan,Italy Region,782213.39,0.0,0.0,
2025,1,1,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Japan,Japan Market,Japan Plan,Japan Region,5030000.0,0.0,0.0,
2025,2,4,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),APAC,Korea Market,Korea Plan,Korea Region,4440.05,0.0,0.0,
2025,1,1,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,Latin America Market,Latin America Market Plan,Latin America Top Region,3784121.29,0.0,0.0,
2025,4,10,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,US Public Market,U.S. Public Plan,US Public Top Account Region,1920458.68,0.0,0.0,
2025,1,1,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,100831.15,0.0,0.0,
2025,2,4,Public Cloud Platform,Public Cloud PaaS,PaaS True Up / Top (AUO),Americas,US Industry Market,US Industry Plan,US Industry Region,2491850.55,0.0,0.0,
2025,1,1,Automation Platform,Security Threat Management,Security Threat Mgmt,APAC,ASEAN Market,Asean Plan,ASEAN Region,123533.47,0.0,0.0,
2025,3,7,Automation Platform,Security Threat Management,Security Threat Mgmt,EMEA,EMEA Top Countries,EMEA Top Countries Plan,EMEA Top Region,1000.0,0.0,0.0,
2025,3,7,Automation Platform,Security Threat Management,Security Threat Mgmt,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,13581.91,0.0,0.0,
2025,3,7,Automation Platform,Security Threat Management,Security Threat Mgmt,APAC,India/South Asia Market,India & South Asia Plan,India/South Asia Region,69745.95,0.0,0.0,
2025,2,4,Automation Platform,Security Threat Management,Security Threat Mgmt,EMEA,Italy Market,Italy Plan,Italy Region,69765.25,0.0,0.0,
2025,2,4,Automation Platform,Security Threat Management,Security Threat Mgmt,APAC,Korea Market,Korea Plan,Korea Region,11668.3,0.0,0.0,
2025,1,1,Automation Platform,Security Threat Management,Security Threat Mgmt,EMEA,Middle East/Africa Market,Middle East and Africa Plan,Middle East/Africa Top Region,97611.1,0.0,0.0,
2025,4,10,Automation Platform,Security Threat Management,Security Threat Mgmt,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",122984.97,0.0,0.0,
2025,1,1,Automation Platform,Security Threat Management,Security Threat Mgmt,EMEA,SPGI Market,SPGI Top,SPGI Region,94180.26,0.0,0.0,
2025,2,4,Automation Platform,Security Threat Management,Security Threat Mgmt,Americas,US Top Market,U.S. Other Plan,US Top Region,1654873.27,0.0,0.0,
2025,1,1,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,EMEA,France Market,France Plan,France Region,7997.25,0.0,0.0,
2025,2,4,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,EMEA,France Market,France Plan,France Region,4731.33,0.0,0.0,
2025,4,10,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,EMEA,France Market,France Plan,France Region,-9530.87,0.0,0.0,
2025,2,4,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,EMEA,Italy Market,Italy Plan,Italy Region,57157.86,0.0,0.0,
2025,3,7,Storage TPS,Storage Operations / Services SW Market,Storage Operations / Services SW,Japan,Japan Market,Japan Plan,Japan Region,21535.37,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Workflow Automation,EMEA,DACH Market,DACH Plan,DACH Region,375932.1,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Workflow Automation,EMEA,France Market,France Plan,France Region,156594.87,0.0,0.0,
2025,1,1,Data Platform,AI Productivity,Workflow Automation,APAC,Greater China Group Market,Greater China Group Plan,Greater China Group Region,5973.28,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Workflow Automation,APAC,Korea Market,Korea Plan,Korea Region,1740.0,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Workflow Automation,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",674921.64,0.0,0.0,
2025,3,7,Data Platform,AI Productivity,Workflow Automation,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan","Northern, Central and Eastern Europe Top Region",717417.9,0.0,0.0,
2025,2,4,Data Platform,AI Productivity,Workflow Automation,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,289873.53,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,Workflow Automation,Americas,US Federal Market,U.S. Federal Plan,US Federal Region,275046.51,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,Workflow Automation,Americas,US Industry Market,US Industry Plan,US Industry Region,516819.81,0.0,0.0,
2025,4,10,Data Platform,AI Productivity,Workflow Automation,Americas,US National Market,US National Plan,US Northeast Region,1789859.89,0.0,0.0,
2025,4,10,Z TPS,Z Application Development,Z Application Development Tools,EMEA,EMEA Top Countries,EMEA Top Countries Plan,EMEA Top Region,-0.17,0.0,0.0,
2025,1,1,Z TPS,Z Application Development,Z Application Development Tools,Japan,Japan Market,Japan Plan,Japan Region,111914.01,0.0,0.0,
2025,3,7,Z TPS,Z Application Development,Z Application Development Tools,EMEA,SPGI Market,SPGI Top,SPGI Region,223828.14,0.0,0.0,
2025,1,1,Z TPS,Z Application Development,Z Application Development Tools,EMEA,UKI Market,UK/Ireland Plan,UKI Region,0.0,0.0,0.0,
2025,1,1,Z TPS,Z Application Development,Z Application Development Tools,Americas,US Partner Service Market,US Build/Service Partnerss Plan,US Partner Service Region,75.62,0.0,0.0,
