YEAR,QUARTER,MONTH,UT15_NAME,UT17_NAME,UT20_NAME,GEOGRAPHY,MARKET,COUNTRY,REVENUE_BUDGET,COST_BUDGET,EXPENSE_BUDGET,REGION,BRANCH
2025,2,4,Data Platform,AI/ML Ops,AI Tools,Americas,US Financial Service Market,U.S. Financial Plan,6002702.27,0.0,0.0,US Financial Service Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,US Financial Service Market,U.S. Financial Plan,14885701.53,0.0,0.0,US Financial Service Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,Americas,US Top Market,U.S. Other Plan,-492877.17,0.0,0.0,US Top Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,APAC,ASEAN Market,Asean Plan,2417897.06,0.0,0.0,ASEAN Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,2490412.82,0.0,0.0,Australia/New Zealand Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,Americas,Canadian Market,Canada Plan,3287041.79,0.0,0.0,Canada Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.03,0.0,0.0,EMEA Top Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,EMEA Top Countries,EMEA Top Countries Plan,-0.03,0.0,0.0,EMEA Top Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,France Market,France Plan,3421589.31,0.0,0.0,France Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,APAC,Greater China Group Market,Greater China Group Plan,1725262.58,0.0,0.0,Greater China Group Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,APAC,India/South Asia Market,India & South Asia Plan,2378807.44,0.0,0.0,India/South Asia Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,Italy Market,Italy Plan,1479222.42,0.0,0.0,Italy Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",3530718.58,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",10058583.22,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,1,1,Automation Platform,Application Development & Integration,Application Development,EMEA,SPGI Market,SPGI Top,2346458.58,0.0,0.0,SPGI Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US Top Market,U.S. Other Plan,-1008825.45,0.0,0.0,US Top Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,US Public Market,U.S. Public Plan,3813372.7,0.0,0.0,US Public Top Account Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,US Industry Market,US Industry Plan,9521976.88,0.0,0.0,US Industry Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US National Market,US National Plan,6215298.75,0.0,0.0,US Northeast Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-611136.82,0.0,0.0,APAC Top Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,APAC,ASEAN Market,Asean Plan,8636814.69,0.0,0.0,ASEAN Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,Canadian Market,Canada Plan,3195675.58,0.0,0.0,Canada Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,Americas,Canadian Market,Canada Plan,4202798.76,0.0,0.0,Canada Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,EMEA,DACH Market,DACH Plan,13452441.15,0.0,0.0,DACH Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,EMEA,DACH Market,DACH Plan,10355668.44,0.0,0.0,DACH Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,EMEA,EMEA Top Countries,EMEA Top Countries Plan,-40.9,0.0,0.0,EMEA Top Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,EMEA,France Market,France Plan,4289767.81,0.0,0.0,France Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,EMEA,France Market,France Plan,5784656.87,0.0,0.0,France Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,APAC,India/South Asia Market,India & South Asia Plan,3667970.22,0.0,0.0,India/South Asia Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,APAC,India/South Asia Market,India & South Asia Plan,5077965.97,0.0,0.0,India/South Asia Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,EMEA,Middle East/Africa Market,Middle East and Africa Plan,10548851.77,0.0,0.0,Middle East/Africa Top Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",10038426.3,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,EMEA,SPGI Market,SPGI Top,5733891.97,0.0,0.0,SPGI Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,Americas,US Federal Market,U.S. Federal Plan,9811186.73,0.0,0.0,US Federal Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,US Federal Market,U.S. Federal Plan,7745357.88,0.0,0.0,US Federal Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,US Partner Service Market,US Build/Service Partnerss Plan,234650.74,0.0,0.0,US Partner Service Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,US Industry Market,US Industry Plan,10033882.13,0.0,0.0,US Industry Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,Americas,US Top Market,US Other,-0.78,0.0,0.0,US Top Region,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-24386.56,0.0,0.0,APAC Top Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-164248.41,0.0,0.0,APAC Top Region,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,DACH Market,DACH Plan,842476.32,0.0,0.0,DACH Region,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.0,0.0,0.0,EMEA Top Region,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,India/South Asia Market,India & South Asia Plan,379801.94,0.0,0.0,India/South Asia Region,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,Japan,Japan Market,Japan Plan,1754187.44,0.0,0.0,Japan Region,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Korea Market,Korea Plan,168381.44,0.0,0.0,Korea Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Korea Market,Korea Plan,489322.64,0.0,0.0,Korea Region,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,SPGI Market,SPGI Top,684765.18,0.0,0.0,SPGI Region,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Federal Market,U.S. Federal Plan,8368409.26,0.0,0.0,US Federal Region,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Federal Market,U.S. Federal Plan,4852686.56,0.0,0.0,US Federal Region,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Public Market,U.S. Public Plan,5570249.24,0.0,0.0,US Public Top Account Region,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Public Market,U.S. Public Plan,1069048.05,0.0,0.0,US Public Top Account Region,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US National Market,US National Plan,4374295.15,0.0,0.0,US Northeast Region,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,35441.13,0.0,0.0,APAC Top Region,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,ASEAN Market,Asean Plan,-611867.45,0.0,0.0,ASEAN Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Australia/New Zealand Market,Australia/New Zealand Plan,-273354.5,0.0,0.0,Australia/New Zealand Region,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,Canadian Market,Canada Plan,-1097069.67,0.0,0.0,Canada Region,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,EMEA Top Countries,EMEA Top Countries Plan,-76.0,0.0,0.0,EMEA Top Region,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Greater China Group Market,Greater China Group Plan,-160129.22,0.0,0.0,Greater China Group Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Greater China Group Market,Greater China Group Plan,-697215.08,0.0,0.0,Greater China Group Region,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),APAC,Greater China Group Market,Greater China Group Plan,-218055.82,0.0,0.0,Greater China Group Region,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,Italy Market,Italy Plan,-1048231.01,0.0,0.0,Italy Region,
2025,3,7,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Japan,Japan Market,Japan Plan,1574894.3,0.0,0.0,Japan Region,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,Latin America Market,Latin America Market Plan,-4814180.81,0.0,0.0,Latin America Top Region,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,Middle East/Africa Market,Middle East and Africa Plan,-143332.37,0.0,0.0,Middle East/Africa Top Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,Middle East/Africa Market,Middle East and Africa Plan,2091762.94,0.0,0.0,Middle East/Africa Top Region,
2025,4,10,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",-1568181.18,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Financial Service Market,U.S. Financial Plan,-884096.14,0.0,0.0,US Financial Service Region,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Top Market,U.S. Other Plan,262041.82,0.0,0.0,US Top Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Public Market,U.S. Public Plan,-1516407.77,0.0,0.0,US Public Top Account Region,
2025,1,1,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,UKI Market,UK/Ireland Plan,-3750630.18,0.0,0.0,UKI Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),EMEA,UKI Market,UK/Ireland Plan,-2768315.76,0.0,0.0,UKI Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US Partner Service Market,US Build/Service Partnerss Plan,79509.31,0.0,0.0,US Partner Service Region,
2025,2,4,Automation Platform,Automation Platform Top (AUO),Automation Platform Top Portfolio (AUO),Americas,US National Market,US National Plan,-5058602.75,0.0,0.0,US Northeast Region,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,APAC,ASEAN Market,Asean Plan,819629.24,0.0,0.0,ASEAN Region,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,159114.8,0.0,0.0,Australia/New Zealand Region,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,EMEA,DACH Market,DACH Plan,1353845.75,0.0,0.0,DACH Region,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.01,0.0,0.0,EMEA Top Region,
2025,3,7,Automation Platform,Application Development & Integration,B2B Integration,EMEA,Italy Market,Italy Plan,477249.51,0.0,0.0,Italy Region,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,EMEA,Middle East/Africa Market,Middle East and Africa Plan,713805.15,0.0,0.0,Middle East/Africa Top Region,
2025,4,10,Automation Platform,Application Development & Integration,B2B Integration,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",3812762.85,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,EMEA,SPGI Market,SPGI Top,375792.92,0.0,0.0,SPGI Region,
2025,2,4,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Federal Market,U.S. Federal Plan,6166744.29,0.0,0.0,US Federal Region,
2025,1,1,Automation Platform,Application Development & Integration,B2B Integration,Americas,US Financial Service Market,U.S. Financial Plan,1924880.38,0.0,0.0,US Financial Service Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,795969.82,0.0,0.0,Australia/New Zealand Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,2163734.54,0.0,0.0,Australia/New Zealand Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Americas,Canadian Market,Canada Plan,2792048.64,0.0,0.0,Canada Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,DACH Market,DACH Plan,1401943.6,0.0,0.0,DACH Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,EMEA,Italy Market,Italy Plan,1862500.35,0.0,0.0,Italy Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Japan,Japan Market,Japan Plan,3851791.04,0.0,0.0,Japan Region,
2025,3,7,Data Platform,AI Productivity,AI Assistants,Americas,Latin America Market,Latin America Market Plan,2329676.12,0.0,0.0,Latin America Top Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",2493107.3,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,3,7,Data Platform,AI Productivity,AI Assistants,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",1662752.37,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,1,1,Data Platform,AI Productivity,AI Assistants,EMEA,SPGI Market,SPGI Top,364198.77,0.0,0.0,SPGI Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,US Financial Service Market,U.S. Financial Plan,2936872.95,0.0,0.0,US Financial Service Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,US Top Market,U.S. Other Plan,-179634.3,0.0,0.0,US Top Region,
2025,1,1,Data Platform,AI Productivity,AI Assistants,Americas,US Public Market,U.S. Public Plan,2214909.94,0.0,0.0,US Public Top Account Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,US Public Market,U.S. Public Plan,2775528.19,0.0,0.0,US Public Top Account Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Americas,US Public Market,U.S. Public Plan,2557881.69,0.0,0.0,US Public Top Account Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,US Industry Market,US Industry Plan,3196087.99,0.0,0.0,US Industry Region,
2025,4,10,Data Platform,AI Productivity,AI Assistants,Americas,US Industry Market,US Industry Plan,3445606.47,0.0,0.0,US Industry Region,
2025,2,4,Data Platform,AI Productivity,AI Assistants,Americas,US National Market,US National Plan,5667113.22,0.0,0.0,US Northeast Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,1012147.2,0.0,0.0,Australia/New Zealand Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,Americas,Canadian Market,Canada Plan,3871222.53,0.0,0.0,Canada Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.0,0.0,0.0,EMEA Top Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,APAC,Greater China Group Market,Greater China Group Plan,585741.36,0.0,0.0,Greater China Group Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,EMEA,Italy Market,Italy Plan,1883760.93,0.0,0.0,Italy Region,
2025,3,7,Data Platform,AI/ML Ops,AI Governance,Japan,Japan Market,Japan Plan,3051333.56,0.0,0.0,Japan Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,EMEA,SPGI Market,SPGI Top,1910993.82,0.0,0.0,SPGI Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,EMEA,UKI Market,UK/Ireland Plan,533099.71,0.0,0.0,UKI Region,
2025,4,10,Data Platform,AI/ML Ops,AI Governance,EMEA,UKI Market,UK/Ireland Plan,3600534.94,0.0,0.0,UKI Region,
2025,2,4,Data Platform,AI/ML Ops,AI Governance,Americas,US Partner Service Market,US Build/Service Partnerss Plan,304.6,0.0,0.0,US Partner Service Region,
2025,1,1,Data Platform,AI/ML Ops,AI Governance,Americas,US Industry Market,US Industry Plan,4037733.97,0.0,0.0,US Industry Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-78492.41,0.0,0.0,APAC Top Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,APAC,ASEAN Market,Asean Plan,300046.35,0.0,0.0,ASEAN Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,1163195.05,0.0,0.0,Australia/New Zealand Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,Canadian Market,Canada Plan,959045.63,0.0,0.0,Canada Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,Americas,Canadian Market,Canada Plan,905571.15,0.0,0.0,Canada Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,APAC,Greater China Group Market,Greater China Group Plan,598374.81,0.0,0.0,Greater China Group Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,APAC,India/South Asia Market,India & South Asia Plan,1150000.5,0.0,0.0,India/South Asia Region,
2025,3,7,Data Platform,AI/ML Ops,AI Tools,APAC,Korea Market,Korea Plan,301534.75,0.0,0.0,Korea Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,APAC,Korea Market,Korea Plan,859459.12,0.0,0.0,Korea Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,Latin America Market,Latin America Market Plan,924396.21,0.0,0.0,Latin America Top Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,EMEA,SPGI Market,SPGI Top,1639754.77,0.0,0.0,SPGI Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,US Top Market,U.S. Other Plan,-218839.57,0.0,0.0,US Top Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,US Top Market,U.S. Other Plan,44697.85,0.0,0.0,US Top Region,
2025,1,1,Data Platform,AI/ML Ops,AI Tools,Americas,US Public Market,U.S. Public Plan,806742.52,0.0,0.0,US Public Top Account Region,
2025,2,4,Data Platform,AI/ML Ops,AI Tools,Americas,US Public Market,U.S. Public Plan,2325066.66,0.0,0.0,US Public Top Account Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,US Industry Market,US Industry Plan,5453903.81,0.0,0.0,US Industry Region,
2025,4,10,Data Platform,AI/ML Ops,AI Tools,Americas,US National Market,US National Plan,12350215.61,0.0,0.0,US Northeast Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,APAC,ASEAN Market,Asean Plan,1579260.69,0.0,0.0,ASEAN Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,Canadian Market,Canada Plan,2329518.44,0.0,0.0,Canada Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,Canadian Market,Canada Plan,6523115.72,0.0,0.0,Canada Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.0,0.0,0.0,EMEA Top Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,EMEA,France Market,France Plan,1630573.14,0.0,0.0,France Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,APAC,India/South Asia Market,India & South Asia Plan,2368256.47,0.0,0.0,India/South Asia Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,EMEA,Italy Market,Italy Plan,2164695.18,0.0,0.0,Italy Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,EMEA,Italy Market,Italy Plan,5163935.0,0.0,0.0,Italy Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,APAC,Korea Market,Korea Plan,924494.67,0.0,0.0,Korea Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,APAC,Korea Market,Korea Plan,1496902.35,0.0,0.0,Korea Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,Americas,US Top Market,U.S. Other Plan,-493910.55,0.0,0.0,US Top Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Development,Americas,US Top Market,U.S. Other Plan,556506.45,0.0,0.0,US Top Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Development,Americas,US Public Market,U.S. Public Plan,3446910.35,0.0,0.0,US Public Top Account Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Development,EMEA,UKI Market,UK/Ireland Plan,4148214.79,0.0,0.0,UKI Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US Partner Service Market,US Build/Service Partnerss Plan,860.66,0.0,0.0,US Partner Service Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Development,Americas,US Industry Market,US Industry Plan,8648258.23,0.0,0.0,US Industry Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-312510.48,0.0,0.0,APAC Top Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,APAC,ASEAN Market,Asean Plan,3772976.23,0.0,0.0,ASEAN Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,APAC,ASEAN Market,Asean Plan,9821194.55,0.0,0.0,ASEAN Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,Canadian Market,Canada Plan,5243982.05,0.0,0.0,Canada Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,EMEA,DACH Market,DACH Plan,9019828.38,0.0,0.0,DACH Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,EMEA,EMEA Top Countries,EMEA Top Countries Plan,39.93,0.0,0.0,EMEA Top Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,APAC,Greater China Group Market,Greater China Group Plan,3241042.58,0.0,0.0,Greater China Group Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,EMEA,Italy Market,Italy Plan,8187977.15,0.0,0.0,Italy Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Japan,Japan Market,Japan Plan,16302054.31,0.0,0.0,Japan Region,
2025,2,4,Automation Platform,Application Development & Integration,Application Integration,APAC,Korea Market,Korea Plan,901717.67,0.0,0.0,Korea Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",7073299.11,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,EMEA,SPGI Market,SPGI Top,4228332.62,0.0,0.0,SPGI Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,Americas,US Federal Market,U.S. Federal Plan,19342233.16,0.0,0.0,US Federal Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,Americas,US Financial Service Market,U.S. Financial Plan,35618998.64,0.0,0.0,US Financial Service Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,US Top Market,U.S. Other Plan,-1506849.45,0.0,0.0,US Top Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,Americas,US Public Market,U.S. Public Plan,8164987.48,0.0,0.0,US Public Top Account Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,EMEA,UKI Market,UK/Ireland Plan,11225796.55,0.0,0.0,UKI Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,US Partner Service Market,US Build/Service Partnerss Plan,59450.27,0.0,0.0,US Partner Service Region,
2025,1,1,Automation Platform,Application Development & Integration,Application Integration,Americas,US Top Market,US Other,-0.5,0.0,0.0,US Top Region,
2025,3,7,Automation Platform,Application Development & Integration,Application Integration,Americas,US Top Market,US Other,0.26,0.0,0.0,US Top Region,
2025,4,10,Automation Platform,Application Development & Integration,Application Integration,Americas,US Top Market,US Other,0.9,0.0,0.0,US Top Region,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,APAC Top Countries,AP Total Top Adjustments excl APSC Plan,-133139.52,0.0,0.0,APAC Top Region,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Australia/New Zealand Market,Australia/New Zealand Plan,1165010.88,0.0,0.0,Australia/New Zealand Region,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,Canadian Market,Canada Plan,2105272.01,0.0,0.0,Canada Region,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,DACH Market,DACH Plan,1084069.24,0.0,0.0,DACH Region,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,EMEA Top Countries,EMEA Top Countries Plan,0.0,0.0,0.0,EMEA Top Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,France Market,France Plan,3560388.3,0.0,0.0,France Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Greater China Group Market,Greater China Group Plan,1254629.39,0.0,0.0,Greater China Group Region,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,Italy Market,Italy Plan,942730.04,0.0,0.0,Italy Region,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,Japan,Japan Market,Japan Plan,2036452.77,0.0,0.0,Japan Region,
2025,3,7,Automation Platform,Technology Business Management,Asset Lifecycle Management,APAC,Korea Market,Korea Plan,322167.98,0.0,0.0,Korea Region,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,"Northern, Central and Eastern Europe Market","Northern, Central and Eastern Europe Plan",2304829.31,0.0,0.0,"Northern, Central and Eastern Europe Top Region",
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,EMEA,SPGI Market,SPGI Top,1795628.38,0.0,0.0,SPGI Region,
2025,2,4,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Financial Service Market,U.S. Financial Plan,2733000.67,0.0,0.0,US Financial Service Region,
2025,1,1,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Top Market,U.S. Other Plan,-1322563.42,0.0,0.0,US Top Region,
2025,4,10,Automation Platform,Technology Business Management,Asset Lifecycle Management,Americas,US Public Market,U.S. Public Plan,4560737.39,0.0,0.0,US Public Top Account Region,
